   1.4833333e+00	   1.8315790e+01	   1.7218783e+01	   1.7886822e+01	   2.2290372e+01	   2.1577445e+01	   1.2935850e-01	   5.8055583e-03	
   1.5508333e+00	   1.8708035e+01	   1.7436430e+01	   1.7935095e+01	   2.2265359e+01	   2.1529179e+01	   1.3523843e-01	   5.6210916e-03	
   1.6183333e+00	   1.9075764e+01	   1.7654076e+01	   1.8007503e+01	   2.2265359e+01	   2.1505045e+01	   1.4111836e-01	   5.8748026e-03	
   1.6858333e+00	   1.9468008e+01	   1.7871723e+01	   1.8079912e+01	   2.2240345e+01	   2.1456779e+01	   1.4699829e-01	   4.9776728e-03	
   1.7533333e+00	   1.9835737e+01	   1.8113552e+01	   1.8152320e+01	   2.2240345e+01	   2.1432646e+01	   1.5287823e-01	   4.5129836e-03	
   1.8208333e+00	   2.0227982e+01	   1.8355382e+01	   1.8248865e+01	   2.2265359e+01	   2.1384379e+01	   1.5875816e-01	   4.9517625e-03	
   1.8883333e+00	   2.0571196e+01	   1.8573028e+01	   1.8345410e+01	   2.2265359e+01	   2.1360246e+01	   1.6463809e-01	   4.2133447e-03	
   1.9558333e+00	   2.0938925e+01	   1.8814858e+01	   1.8441954e+01	   2.2290372e+01	   2.1336112e+01	   1.7051802e-01	   5.3166160e-03	
   2.0233333e+00	   2.1306654e+01	   1.9056687e+01	   1.8538499e+01	   2.2315386e+01	   2.1311979e+01	   1.7639795e-01	   1.3515247e-01	
   2.0908333e+00	   2.1649868e+01	   1.9298517e+01	   1.8659180e+01	   2.2340400e+01	   2.1287846e+01	   1.8227789e-01	   7.4617261e-03	
   2.1583333e+00	   2.2017597e+01	   1.9540346e+01	   1.8779861e+01	   2.2365413e+01	   2.1287846e+01	   1.8815782e-01	   5.1579344e-03	
   2.2258333e+00	   2.2336295e+01	   1.9782176e+01	   1.8876406e+01	   2.2415440e+01	   2.1263713e+01	   1.9403775e-01	   4.7591045e-03	
   2.2933333e+00	   2.2679509e+01	   2.0024005e+01	   1.8997087e+01	   2.2440454e+01	   2.1263713e+01	   1.9991768e-01	   4.2428587e-03	
   2.3600000e+00	   2.3022723e+01	   2.0290017e+01	   1.9117768e+01	   2.2490481e+01	   2.1263713e+01	   2.0579761e-01	   3.9920733e-03	
   2.4275000e+00	   2.3341422e+01	   2.0531847e+01	   1.9262585e+01	   2.2540509e+01	   2.1263713e+01	   2.1167754e-01	   3.7806275e-03	
   2.4950000e+00	   2.3660120e+01	   2.0749493e+01	   1.9383266e+01	   2.2590536e+01	   2.1263713e+01	   2.1755748e-01	   3.4646293e-03	
   2.5625000e+00	   2.3978819e+01	   2.0991323e+01	   1.9528083e+01	   2.2640563e+01	   2.1263713e+01	   2.2343741e-01	   3.4633053e-03	
   2.6300000e+00	   2.4273002e+01	   2.1233152e+01	   1.9648764e+01	   2.2690590e+01	   2.1263713e+01	   2.2931734e-01	   3.6024614e-03	
   2.6975000e+00	   2.4591701e+01	   2.1474982e+01	   1.9793581e+01	   2.2765631e+01	   2.1263713e+01	   2.3519727e-01	   1.1837431e-02	
   2.7650000e+00	   2.4885884e+01	   2.1716811e+01	   1.9938398e+01	   2.2815658e+01	   2.1287846e+01	   2.4107720e-01	   2.9746560e-03	
   2.8325000e+00	   2.5155552e+01	   2.1934458e+01	   2.0059079e+01	   2.2890699e+01	   2.1287846e+01	   2.4695714e-01	   3.0820608e-03	
   2.9000000e+00	   2.5449735e+01	   2.2176287e+01	   2.0203896e+01	   2.2965740e+01	   2.1311979e+01	   2.5283707e-01	   2.4027696e-03	
   2.9675000e+00	   2.5743919e+01	   2.2393934e+01	   2.0348713e+01	   2.3040781e+01	   2.1336112e+01	   2.5871700e-01	   2.4477102e-03	
   3.0350000e+00	   2.6013587e+01	   2.2635763e+01	   2.0493530e+01	   2.3115822e+01	   2.1360246e+01	   2.6459693e-01	   2.6606341e-03	
   3.1016667e+00	   2.6283255e+01	   2.2853410e+01	   2.0638347e+01	   2.3190863e+01	   2.1384379e+01	   2.7047686e-01	   2.0380688e-03	
   3.1700000e+00	   2.6552923e+01	   2.3071056e+01	   2.0783164e+01	   2.3265903e+01	   2.1408512e+01	   2.7635679e-01	   1.8247416e-03	
   3.2366667e+00	   2.6798075e+01	   2.3288703e+01	   2.0927981e+01	   2.3340944e+01	   2.1432646e+01	   2.8223673e-01	   1.9181958e-03	
   3.3041667e+00	   2.7067743e+01	   2.3506349e+01	   2.1072798e+01	   2.3440999e+01	   2.1456779e+01	   2.8811666e-01	   1.2834515e-03	
   3.3716667e+00	   2.7312896e+01	   2.3723996e+01	   2.1217616e+01	   2.3516040e+01	   2.1505045e+01	   2.9399659e-01	   4.1807291e-02	
   3.4391667e+00	   2.7558049e+01	   2.3941642e+01	   2.1362433e+01	   2.3616094e+01	   2.1529179e+01	   2.9987652e-01	   4.9094195e-03	
   3.5066667e+00	   2.7803202e+01	   2.4135106e+01	   2.1507250e+01	   2.3691135e+01	   2.1577445e+01	   3.0575645e-01	   3.4383030e-03	
   3.5741667e+00	   2.8048354e+01	   2.4352752e+01	   2.1652067e+01	   2.3791189e+01	   2.1601578e+01	   3.1163639e-01	   2.8101116e-03	
   3.6416667e+00	   2.8268992e+01	   2.4546216e+01	   2.1796884e+01	   2.3891244e+01	   2.1649845e+01	   3.1751632e-01	   2.7165899e-03	
   3.7091667e+00	   2.8514145e+01	   2.4763862e+01	   2.1941701e+01	   2.3966285e+01	   2.1698112e+01	   3.2339625e-01	   2.5435636e-03	
   3.7766667e+00	   2.8734782e+01	   2.4957326e+01	   2.2086518e+01	   2.4066339e+01	   2.1722245e+01	   3.2927618e-01	   2.4554177e-03	
   3.8441667e+00	   2.8955420e+01	   2.5150790e+01	   2.2207199e+01	   2.4166394e+01	   2.1770511e+01	   3.3515611e-01	   2.4088921e-03	
   3.9116667e+00	   2.9176057e+01	   2.5344253e+01	   2.2352016e+01	   2.4266448e+01	   2.1818778e+01	   3.4103604e-01	   2.2054304e-03	
   3.9783333e+00	   2.9396694e+01	   2.5537717e+01	   2.2496833e+01	   2.4341489e+01	   2.1867044e+01	   3.4691598e-01	   2.3650174e-03	
   4.0458333e+00	   2.9617332e+01	   2.5731180e+01	   2.2641650e+01	   2.4441543e+01	   2.1915311e+01	   3.5279591e-01	   6.4078239e-03	
   4.1133333e+00	   2.9813454e+01	   2.5924644e+01	   2.2786467e+01	   2.4541598e+01	   2.1963578e+01	   3.5867584e-01	   1.4729179e-03	
   4.1808333e+00	   3.0034092e+01	   2.6118107e+01	   2.2931285e+01	   2.4641652e+01	   2.2011844e+01	   3.6455577e-01	   1.7354538e-03	
   4.2483333e+00	   3.0230214e+01	   2.6287388e+01	   2.3051965e+01	   2.4741707e+01	   2.2060111e+01	   3.7043570e-01	   1.7538390e-03	
   4.3158333e+00	   3.0426336e+01	   2.6480852e+01	   2.3196783e+01	   2.4841761e+01	   2.2108377e+01	   3.7631563e-01	   1.5266542e-03	
   4.3833333e+00	   3.0646973e+01	   2.6650132e+01	   2.3341600e+01	   2.4941816e+01	   2.2156644e+01	   3.8219557e-01	   1.4794409e-03	
   4.4508333e+00	   3.0843096e+01	   2.6843596e+01	   2.3462281e+01	   2.5041870e+01	   2.2229044e+01	   3.8807550e-01	   1.5540823e-03	
   4.5183333e+00	   3.1014703e+01	   2.7012876e+01	   2.3607098e+01	   2.5116911e+01	   2.2277310e+01	   3.9395543e-01	   1.1615136e-03	
   4.5858333e+00	   3.1210825e+01	   2.7182157e+01	   2.3751915e+01	   2.5216966e+01	   2.2325577e+01	   3.9983536e-01	   9.3627231e-04	
   4.6533333e+00	   3.1406947e+01	   2.7351438e+01	   2.3872596e+01	   2.5317020e+01	   2.2397977e+01	   4.0571529e-01	   4.9591912e-04	
   4.7208333e+00	   3.1603069e+01	   2.7520718e+01	   2.4017413e+01	   2.5417074e+01	   2.2446243e+01	   4.1159523e-01	   1.6421273e-02	
   4.7883333e+00	   3.1774676e+01	   2.7689999e+01	   2.4138094e+01	   2.5517129e+01	   2.2518643e+01	   4.1747516e-01	   3.1031964e-03	
   4.8550000e+00	   3.1946283e+01	   2.7859280e+01	   2.4282911e+01	   2.5617183e+01	   2.2566910e+01	   4.2335509e-01	   2.4510117e-03	
   4.9225000e+00	   3.2117890e+01	   2.8028560e+01	   2.4403592e+01	   2.5717238e+01	   2.2639309e+01	   4.2923502e-01	   2.0636691e-03	
   4.9900000e+00	   3.2289497e+01	   2.8197841e+01	   2.4548409e+01	   2.5817292e+01	   2.2687576e+01	   4.3511495e-01	   1.7908602e-03	
   5.0575000e+00	   3.2461104e+01	   2.8367121e+01	   2.4669090e+01	   2.5917347e+01	   2.2759976e+01	   4.4099488e-01	   1.8741929e-03	
   5.1250000e+00	   3.2632711e+01	   2.8512219e+01	   2.4789771e+01	   2.6017401e+01	   2.2808242e+01	   4.4687482e-01	   1.7510146e-03	
   5.1925000e+00	   3.2804318e+01	   2.8681500e+01	   2.4910451e+01	   2.6117456e+01	   2.2880642e+01	   4.5275475e-01	   1.6769303e-03	
   5.2600000e+00	   3.2951409e+01	   2.8826597e+01	   2.5055269e+01	   2.6217510e+01	   2.2928909e+01	   4.5863468e-01	   1.7046844e-03	
   5.3275000e+00	   3.3123016e+01	   2.8995878e+01	   2.5175950e+01	   2.6317565e+01	   2.3001308e+01	   4.6451461e-01	   1.6790621e-03	
   5.3950000e+00	   3.3294623e+01	   2.9140976e+01	   2.5296630e+01	   2.6417619e+01	   2.3073708e+01	   4.7039454e-01	   3.6534799e-03	
   5.4625000e+00	   3.3441715e+01	   2.9286073e+01	   2.5417311e+01	   2.6517674e+01	   2.3121975e+01	   4.7627448e-01	   1.2829484e-03	
   5.5300000e+00	   3.3588806e+01	   2.9431171e+01	   2.5537992e+01	   2.6617728e+01	   2.3194375e+01	   4.8215441e-01	   1.1945917e-03	
   5.5975000e+00	   3.3760413e+01	   2.9576269e+01	   2.5658673e+01	   2.6717783e+01	   2.3266775e+01	   4.8803434e-01	   1.3171478e-03	
   5.6650000e+00	   3.3907505e+01	   2.9721366e+01	   2.5803490e+01	   2.6817837e+01	   2.3339174e+01	   4.9391427e-01	   1.3066072e-03	
   5.7316667e+00	   3.4054597e+01	   2.9866464e+01	   2.5900035e+01	   2.6917892e+01	   2.3387441e+01	   4.9979420e-01	   1.1141771e-03	
   5.7991667e+00	   3.4201688e+01	   3.0011562e+01	   2.6020716e+01	   2.7017946e+01	   2.3459841e+01	   5.0567413e-01	   1.1033069e-03	
   5.8666667e+00	   3.4348780e+01	   3.0156659e+01	   2.6141397e+01	   2.7118000e+01	   2.3532241e+01	   5.1155407e-01	   1.1711248e-03	
   5.9341667e+00	   3.4495872e+01	   3.0301757e+01	   2.6262078e+01	   2.7218055e+01	   2.3580507e+01	   5.1743400e-01	   8.5648905e-04	
   6.0016667e+00	   3.4642963e+01	   3.0446855e+01	   2.6382759e+01	   2.7318109e+01	   2.3652907e+01	   5.2331393e-01	   4.7408935e-04	
   6.0691667e+00	   3.4790055e+01	   3.0567770e+01	   2.6503440e+01	   2.7418164e+01	   2.3725307e+01	   5.2919386e-01	   7.4072686e-03	
   6.1366667e+00	   3.4937147e+01	   3.0712867e+01	   2.6624120e+01	   2.7518218e+01	   2.3797707e+01	   5.3507379e-01	   2.1716381e-03	
   6.2041667e+00	   3.5059723e+01	   3.0857965e+01	   2.6720665e+01	   2.7618273e+01	   2.3870106e+01	   5.4095372e-01	   1.6540215e-03	
   6.2716667e+00	   3.5206815e+01	   3.0978880e+01	   2.6841346e+01	   2.7693314e+01	   2.3918373e+01	   5.4683366e-01	   1.5731072e-03	
   6.3391667e+00	   3.5329391e+01	   3.1123977e+01	   2.6962027e+01	   2.7793368e+01	   2.3990773e+01	   5.5271359e-01	   1.4007677e-03	
   6.4066667e+00	   3.5476483e+01	   3.1244892e+01	   2.7082708e+01	   2.7893423e+01	   2.4063173e+01	   5.5859352e-01	   1.2939738e-03	
   6.4733333e+00	   3.5599059e+01	   3.1365807e+01	   2.7179253e+01	   2.7993477e+01	   2.4111439e+01	   5.6447345e-01	   1.3630427e-03	
   6.5416667e+00	   3.5746151e+01	   3.1510904e+01	   2.7299934e+01	   2.8093532e+01	   2.4183839e+01	   5.7035338e-01	   1.2752687e-03	
   6.6083333e+00	   3.5868727e+01	   3.1631819e+01	   2.7396478e+01	   2.8193586e+01	   2.4256239e+01	   5.7623332e-01	   1.2619492e-03	
   6.6758333e+00	   3.5991303e+01	   3.1752734e+01	   2.7517159e+01	   2.8268627e+01	   2.4328639e+01	   5.8211325e-01	   1.3654344e-03	
   6.7433333e+00	   3.6113880e+01	   3.1873649e+01	   2.7613704e+01	   2.8368681e+01	   2.4376905e+01	   5.8799318e-01	   2.1127479e-03	
   6.8108333e+00	   3.6260971e+01	   3.2018746e+01	   2.7734385e+01	   2.8468736e+01	   2.4449305e+01	   5.9387311e-01	   1.0262156e-03	
   6.8783333e+00	   3.6383548e+01	   3.2139661e+01	   2.7830930e+01	   2.8543777e+01	   2.4521705e+01	   5.9975304e-01	   1.0418346e-03	
   6.9458333e+00	   3.6506124e+01	   3.2260576e+01	   2.7951611e+01	   2.8643831e+01	   2.4594105e+01	   6.0563297e-01	   1.0173839e-03	
   7.0133333e+00	   3.6628700e+01	   3.2381490e+01	   2.8048155e+01	   2.8743886e+01	   2.4666505e+01	   6.1151291e-01	   1.0811401e-03	
   7.0808333e+00	   3.6751277e+01	   3.2502405e+01	   2.8144700e+01	   2.8818926e+01	   2.4714771e+01	   6.1739284e-01	   1.0329818e-03	
   7.1483333e+00	   3.6873853e+01	   3.2623320e+01	   2.8265381e+01	   2.8918981e+01	   2.4787171e+01	   6.2327277e-01	   9.1474636e-04	
   7.2158333e+00	   3.6971914e+01	   3.2744235e+01	   2.8361926e+01	   2.9019035e+01	   2.4859571e+01	   6.2915270e-01	   9.4788139e-04	
   7.2833333e+00	   3.7094491e+01	   3.2840966e+01	   2.8458470e+01	   2.9094076e+01	   2.4907837e+01	   6.3503263e-01	   9.2866030e-04	
   7.3500000e+00	   3.7217067e+01	   3.2961881e+01	   2.8555015e+01	   2.9194131e+01	   2.4980237e+01	   6.4091257e-01	   7.2032438e-04	
   7.4175000e+00	   3.7315128e+01	   3.3082796e+01	   2.8675696e+01	   2.9294185e+01	   2.5052637e+01	   6.4679250e-01	   3.7879841e-03	
   7.4850000e+00	   3.7437705e+01	   3.3179528e+01	   2.8772241e+01	   2.9369226e+01	   2.5125037e+01	   6.5267243e-01	   1.6764490e-03	
   7.5525000e+00	   3.7560281e+01	   3.3300442e+01	   2.8868785e+01	   2.9444267e+01	   2.5173303e+01	   6.5855236e-01	   1.2420642e-03	
   7.6200000e+00	   3.7658342e+01	   3.3421357e+01	   2.8965330e+01	   2.9544321e+01	   2.5245703e+01	   6.6443229e-01	   1.1338605e-03	
   7.6875000e+00	   3.7780918e+01	   3.3518089e+01	   2.9061875e+01	   2.9619362e+01	   2.5318103e+01	   6.7031222e-01	   1.2166917e-03	
   7.7550000e+00	   3.7878979e+01	   3.3639004e+01	   2.9158420e+01	   2.9719417e+01	   2.5390503e+01	   6.7619216e-01	   1.0395842e-03	
   7.8225000e+00	   3.8001556e+01	   3.3735735e+01	   2.9254964e+01	   2.9794457e+01	   2.5438769e+01	   6.8207209e-01	   1.0026214e-03	
   7.8900000e+00	   3.8099617e+01	   3.3856650e+01	   2.9351509e+01	   2.9894512e+01	   2.5511169e+01	   6.8795202e-01	   1.0932975e-03	
   7.9575000e+00	   3.8197678e+01	   3.3953382e+01	   2.9448054e+01	   2.9969553e+01	   2.5583569e+01	   6.9383195e-01	   1.0186326e-03	
   8.0250000e+00	   3.8320254e+01	   3.4050114e+01	   2.9544599e+01	   3.0044594e+01	   2.5655969e+01	   6.9971188e-01	   1.0130904e-03	
   8.0925000e+00	   3.8418316e+01	   3.4171029e+01	   2.9641143e+01	   3.0144648e+01	   2.5728369e+01	   7.0559182e-01	   1.3615760e-03	
   8.1600000e+00	   3.8516377e+01	   3.4267760e+01	   2.9737688e+01	   3.0219689e+01	   2.5776635e+01	   7.1147175e-01	   9.2541071e-04	
   8.2266667e+00	   3.8614438e+01	   3.4364492e+01	   2.9834233e+01	   3.0294730e+01	   2.5849035e+01	   7.1735168e-01	   9.3696256e-04	
   8.2941667e+00	   3.8712499e+01	   3.4461224e+01	   2.9930778e+01	   3.0369771e+01	   2.5921435e+01	   7.2323161e-01	   9.0705214e-04	
   8.3616667e+00	   3.8810560e+01	   3.4557956e+01	   3.0003186e+01	   3.0469825e+01	   2.5993835e+01	   7.2911154e-01	   8.6497996e-04	
   8.4291667e+00	   3.8908621e+01	   3.4654687e+01	   3.0099731e+01	   3.0544866e+01	   2.6042101e+01	   7.3499147e-01	   9.2040573e-04	
   8.4966667e+00	   3.9006682e+01	   3.4751419e+01	   3.0196276e+01	   3.0619907e+01	   2.6114501e+01	   7.4087141e-01	   8.9143003e-04	
   8.5641667e+00	   3.9104743e+01	   3.4872334e+01	   3.0292820e+01	   3.0719961e+01	   2.6186901e+01	   7.4675134e-01	   7.7684931e-04	
   8.6316667e+00	   3.9202804e+01	   3.4969066e+01	   3.0365229e+01	   3.0795002e+01	   2.6235167e+01	   7.5263127e-01	   8.0128893e-04	
   8.6991667e+00	   3.9300865e+01	   3.5065798e+01	   3.0461774e+01	   3.0870043e+01	   2.6307567e+01	   7.5851120e-01	   8.1599695e-04	
   8.7666667e+00	   3.9374411e+01	   3.5138346e+01	   3.0558318e+01	   3.0945084e+01	   2.6379967e+01	   7.6439113e-01	   2.2893886e-03	
   8.8341667e+00	   3.9423442e+01	   3.5235078e+01	   3.0630727e+01	   3.1045138e+01	   2.6428234e+01	   7.7027106e-01	   1.1960722e-03	
   8.9016667e+00	   3.9447957e+01	   3.5331810e+01	   3.0727272e+01	   3.1120179e+01	   2.6500634e+01	   7.7615100e-01	   1.0569368e-03	
   8.9691667e+00	   3.9398927e+01	   3.5404359e+01	   3.0799680e+01	   3.1195220e+01	   2.6573033e+01	   7.8203093e-01	   8.8676007e-04	
   9.0366667e+00	   3.9300865e+01	   3.5452725e+01	   3.0896225e+01	   3.1270261e+01	   2.6621300e+01	   7.8791086e-01	   9.0123137e-04	
   9.1033333e+00	   3.9129258e+01	   3.5476908e+01	   3.0968633e+01	   3.1345302e+01	   2.6693700e+01	   7.9379079e-01	   9.8031000e-04	
   9.1708333e+00	   3.8884106e+01	   3.5476908e+01	   3.1041042e+01	   3.1420343e+01	   2.6766100e+01	   7.9967072e-01	   8.2621318e-04	
   9.2383333e+00	   3.8614438e+01	   3.5452725e+01	   3.1113450e+01	   3.1495383e+01	   2.6814366e+01	   8.0555066e-01	   8.2604742e-04	
   9.3058333e+00	   3.8295739e+01	   3.5380176e+01	   3.1161723e+01	   3.1570424e+01	   2.6886766e+01	   8.1143059e-01	   8.9329296e-04	
   9.3733333e+00	   3.7903495e+01	   3.5307627e+01	   3.1209995e+01	   3.1645465e+01	   2.6935032e+01	   8.1731052e-01	   8.6427628e-04	
   9.4408333e+00	   3.7511250e+01	   3.5186712e+01	   3.1258268e+01	   3.1720506e+01	   2.7007432e+01	   8.2319045e-01	   9.1115400e-04	
   9.5083333e+00	   3.7069975e+01	   3.5041615e+01	   3.1282404e+01	   3.1770533e+01	   2.7055699e+01	   8.2907038e-01	   8.2183585e-04	
   9.5758333e+00	   3.6628700e+01	   3.4872334e+01	   3.1282404e+01	   3.1845574e+01	   2.7128099e+01	   8.3495031e-01	   8.1268730e-04	
   9.6433333e+00	   3.6138395e+01	   3.4678870e+01	   3.1282404e+01	   3.1895601e+01	   2.7176365e+01	   8.4083025e-01	   8.0757141e-04	
   9.7108333e+00	   3.5648090e+01	   3.4485407e+01	   3.1282404e+01	   3.1945629e+01	   2.7224632e+01	   8.4671018e-01	   7.7595690e-04	
   9.7783333e+00	   3.5157784e+01	   3.4243577e+01	   3.1258268e+01	   3.1995656e+01	   2.7297032e+01	   8.5259011e-01	   7.8079077e-04	
   9.8458333e+00	   3.4667479e+01	   3.4001748e+01	   3.1209995e+01	   3.2020669e+01	   2.7345298e+01	   8.5847004e-01	   8.2504720e-04	
   9.9133333e+00	   3.4177173e+01	   3.3735735e+01	   3.1161723e+01	   3.2045683e+01	   2.7393565e+01	   8.6434997e-01	   7.7654493e-04	
   9.9800000e+00	   3.3686868e+01	   3.3469723e+01	   3.1089314e+01	   3.2070697e+01	   2.7441831e+01	   8.7022991e-01	   7.2065263e-04	
   1.0047500e+01	   3.3196562e+01	   3.3203711e+01	   3.1016906e+01	   3.2095710e+01	   2.7490098e+01	   8.7610984e-01	   7.7462044e-04	
   1.0115000e+01	   3.2706257e+01	   3.2913515e+01	   3.0920361e+01	   3.2095710e+01	   2.7514231e+01	   8.8198977e-01	   1.5349962e-03	
   1.0182500e+01	   3.2215951e+01	   3.2623320e+01	   3.0823816e+01	   3.2095710e+01	   2.7562498e+01	   8.8786970e-01	   8.8987994e-04	
   1.0250000e+01	   3.1750161e+01	   3.2333125e+01	   3.0703135e+01	   3.2070697e+01	   2.7586631e+01	   8.9374963e-01	   8.5063541e-04	
   1.0317500e+01	   3.1284371e+01	   3.2018746e+01	   3.0606591e+01	   3.2070697e+01	   2.7634898e+01	   8.9962956e-01	   8.6050067e-04	
   1.0385000e+01	   3.0843096e+01	   3.1728551e+01	   3.0485910e+01	   3.2045683e+01	   2.7659031e+01	   9.0550950e-01	   7.5028398e-04	
   1.0452500e+01	   3.0377305e+01	   3.1414173e+01	   3.0341093e+01	   3.2020669e+01	   2.7683164e+01	   9.1138943e-01	   7.4617222e-04	
   1.0520000e+01	   2.9960546e+01	   3.1123977e+01	   3.0196276e+01	   3.1970642e+01	   2.7707297e+01	   9.1726936e-01	   8.4472305e-04	
   1.0587500e+01	   2.9519271e+01	   3.0809599e+01	   3.0075595e+01	   3.1945629e+01	   2.7707297e+01	   9.2314929e-01	   7.0146303e-04	
   1.0655000e+01	   2.9102511e+01	   3.0519404e+01	   2.9906641e+01	   3.1895601e+01	   2.7731431e+01	   9.2902922e-01	   7.2086522e-04	
   1.0722500e+01	   2.8710267e+01	   3.0205025e+01	   2.9761824e+01	   3.1845574e+01	   2.7731431e+01	   9.3490916e-01	   7.9066872e-04	
   1.0790000e+01	   2.8293507e+01	   2.9914830e+01	   2.9617007e+01	   3.1770533e+01	   2.7731431e+01	   9.4078909e-01	   7.1379358e-04	
   1.0856667e+01	   2.7901263e+01	   2.9624635e+01	   2.9448054e+01	   3.1720506e+01	   2.7731431e+01	   9.4666902e-01	   7.0194971e-04	
   1.0924167e+01	   2.7533534e+01	   2.9310256e+01	   2.9279101e+01	   3.1645465e+01	   2.7731431e+01	   9.5254895e-01	   7.3032586e-04	
   1.0991667e+01	   2.7165804e+01	   2.9020061e+01	   2.9110147e+01	   3.1570424e+01	   2.7731431e+01	   9.5842888e-01	   7.1199378e-04	
   1.1059167e+01	   2.6798075e+01	   2.8729866e+01	   2.8965330e+01	   3.1495383e+01	   2.7731431e+01	   9.6430881e-01	   6.7047028e-04	
   1.1126667e+01	   2.6454862e+01	   2.8463853e+01	   2.8796377e+01	   3.1420343e+01	   2.7707297e+01	   9.7018875e-01	   6.7200555e-04	
   1.1194167e+01	   2.6111648e+01	   2.8173658e+01	   2.8627424e+01	   3.1320288e+01	   2.7683164e+01	   9.7606868e-01	   6.9936894e-04	
   1.1261667e+01	   2.5768434e+01	   2.7907645e+01	   2.8434334e+01	   3.1245247e+01	   2.7683164e+01	   9.8194861e-01	   7.0946579e-04	
   1.1329167e+01	   2.5449735e+01	   2.7641633e+01	   2.8265381e+01	   3.1145193e+01	   2.7659031e+01	   9.8782854e-01	   6.9763529e-04	
   1.1396667e+01	   2.5131037e+01	   2.7351438e+01	   2.8096428e+01	   3.1070152e+01	   2.7634898e+01	   9.9370847e-01	   6.6614146e-04	
   1.1464167e+01	   2.4812338e+01	   2.7085425e+01	   2.7927474e+01	   3.0970097e+01	   2.7586631e+01	   9.9958840e-01	   1.1362731e-03	
   1.1531667e+01	   2.4518155e+01	   2.6819413e+01	   2.7758521e+01	   3.0870043e+01	   2.7562498e+01	   1.0054683e+00	   7.3477891e-04	
